OBSERVATIONS

Stations
  Stnr Name              Operates from Operates until Altitude Latitude Longitude Region/Country                                                                          
 99840 SVALBARD LUFTHAVN Oct 1964                           28  78.2453   15.5015 NORWAY                                                            


Elements
 Code  Name                                Unit               
 DD    Wind direction (FF)                 degrees                            
 FF    Wind speed (10 meters above ground) m/s                                            
 PO    Air pressure at station level       hPa                                      
 RR_12 Precipitation (12 hours)            mm                                    
 RR_24 Precipitation (24 hours)            mm                                    
 TA    Air temperature                     degC                        
 TSS   Temperature                         degC                     


Coordinated Universal Time (UTC) is the time by the Prime Meridian and is the successor to the hour Greenwich Mean Time (GMT). It is 1 hour after Norwegian Mean Time (NMT) and 2 hours after the Norwegian summer time. UTC gives the hours from 00 to 23.
****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain' (Level 5 or more).
********************************************

 St.no Year Mnth Date Time(UTC)     PO  RR_12  RR_24    TA    TSS     DD   FF                                               
 99840 2015   12   20        18  965.6    0.0 -999.5  -1.0 -999.5    114  6.7                                             
 99840 2015   12   21         0  964.8 -999.5 -999.5  -1.6 -999.5    109  6.5                                               
 99840 2015   12   21         6  964.5    0.0    0.0  -4.1 -999.5     78  4.2                                        
 99840 2015   12   21        12  965.9 -999.5 -999.5  -5.7 -999.5    101  1.7                                                
 99840 2015   12   21        18  968.1      . -999.5  -7.1 -999.5    261  1.3                                           
 99840 2015   12   22         0  971.6 -999.5 -999.5  -8.9 -999.5    116  1.1                                               
 99840 2015   12   22         6  976.7      .      . -10.2 -999.5     97  2.6                                     
 99840 2015   12   22        12  983.2 -999.5 -999.5 -10.5 -999.5    103  5.5                                                 
 99840 2015   12   22        18  986.4    0.0 -999.5 -11.2 -999.5    111  4.9                                              
 99840 2015   12   23         0  987.5 -999.5 -999.5  -8.1 -999.5    101  6.1                                               
 99840 2015   12   23         6  986.5    0.1    0.1  -7.0 -999.5    112  7.6                                         
 99840 2015   12   23        12  983.5 -999.5 -999.5  -4.2 -999.5    107  8.3                                                
 99840 2015   12   23        18  980.8    0.4 -999.5  -3.0 -999.5    247  2.9                                             
 99840 2015   12   24         0  979.7 -999.5 -999.5  -2.9 -999.5    137  1.0                                               
 99840 2015   12   24         6  977.4    1.2    1.6  -3.7 -999.5    240  1.6                                         
 99840 2015   12   24        12  976.0 -999.5 -999.5  -3.8 -999.5    241  2.7                                                
 99840 2015   12   24        18  973.6    0.7 -999.5  -4.6 -999.5    116  1.6                                             
 99840 2015   12   25         0  972.0 -999.5 -999.5  -3.8 -999.5    120  3.2                                               
 99840 2015   12   25         6  971.0    1.1    1.8  -6.6 -999.5    116  8.3                                         
 99840 2015   12   25        12  972.8 -999.5 -999.5  -8.5 -999.5    107  6.6                                                
 99840 2015   12   25        18  974.5    0.2 -999.5 -10.1 -999.5     44  9.2                                             
 99840 2015   12   26         0  978.3 -999.5 -999.5 -11.5 -999.5     17  5.6                                               
 99840 2015   12   26         6  982.7    0.2    0.4 -13.6 -999.5    352  7.5                                          
 99840 2015   12   26        12  986.4 -999.5 -999.5 -14.3 -999.5    310  9.2                                                 
 99840 2015   12   26        18  989.3    0.0 -999.5 -14.7 -999.5    311  8.3                                              
 99840 2015   12   27         0  992.9 -999.5 -999.5 -14.9 -999.5    291  8.9                                                
 99840 2015   12   27         6  996.8      .    0.0 -16.0 -999.5    277  4.4                                        
 99840 2015   12   27        12 1001.4 -999.5 -999.5 -13.7 -999.5    286  2.8                                                  
 99840 2015   12   27        18 1003.8      . -999.5 -15.1 -999.5    106  6.1                                             
 99840 2015   12   28         0  999.2 -999.5 -999.5  -4.6 -999.5    208 10.4                                                
 99840 2015   12   28         6 1001.9    6.0    6.0  -2.8 -999.5    235  8.5                                          
 99840 2015   12   28        12 1009.4 -999.5 -999.5  -3.4 -999.5    214  6.3                                                 
 99840 2015   12   28        18 1012.2    6.0 -999.5   0.5 -999.5    206  8.6                                             
 99840 2015   12   29         0 1013.9 -999.5 -999.5   2.3 -999.5    213  6.8                                               
 99840 2015   12   29         6 1010.4    1.7    7.7   3.0 -999.5    158  5.8                                         
 99840 2015   12   29        12 1007.9 -999.5 -999.5   4.5 -999.5    247  2.7                                                
 99840 2015   12   29        18 1002.6    0.2 -999.5   7.0 -999.5    353  5.1                                             
 99840 2015   12   30         0  999.2 -999.5 -999.5   7.2 -999.5    164  7.7                                              
 99840 2015   12   30         6  994.0    0.2    0.4   4.3 -999.5    139  2.9                                        
 99840 2015   12   30        12  996.9 -999.5 -999.5   3.0 -999.5    240  5.5                                               
 99840 2015   12   30        18  999.1    0.7 -999.5   1.8 -999.5     83  1.9                                           
 99840 2015   12   31         0  998.3 -999.5 -999.5   2.7 -999.5    107  7.4                                              
 99840 2015   12   31         6  991.2    0.1    0.8   3.1 -999.5     98  7.9                                       
 99840 2015   12   31        12  993.4 -999.5 -999.5   6.4 -999.5    197  4.6                                               
 99840 2015   12   31        18  997.3    1.9 -999.5   4.7 -999.5    205  9.0                                            
 99840 2016    1    1         0 1003.9 -999.5 -999.5   5.0 -999.5    198  4.7                                             
 99840 2016    1    1         6 1005.1      x    1.9   3.0 -999.5    173  3.3                                     
 99840 2016    1    1        12 1002.0 -999.5 -999.5   2.7 -999.5    111  5.5                                              
 99840 2016    1    1        18  999.6    3.9 -999.5   5.9 -999.5    205  4.2                                          
 99840 2016    1    2         0 1004.1 -999.5 -999.5   5.3 -999.5    199  5.2                                             
 99840 2016    1    2         6 1002.2    1.0    4.9   3.7 -999.5    118  3.6                                       
 99840 2016    1    2        12 1000.7 -999.5 -999.5   3.2 -999.5    183  5.3                                              
 99840 2016    1    2        18 1011.8   16.3 -999.5   2.3 -999.5    222 14.1                                             
 99840 2016    1    3         0 1017.6 -999.5 -999.5   5.1 -999.5    159  3.8                                             
 99840 2016    1    3         6 1014.3    1.5   17.8   2.7 -999.5    116  6.2                                        
 99840 2016    1    3        12 1010.0 -999.5 -999.5   5.9 -999.5    224  8.8                                              
 99840 2016    1    3        18 1009.8    9.0 -999.5   2.7 -999.5    200 11.7                                            
 99840 2016    1    4         0 1011.3 -999.5 -999.5   0.3 -999.5    228  5.9                                             
 99840 2016    1    4         6 1011.8    0.2    9.2   0.0 -999.5    211  3.7                                       
 99840 2016    1    4        12 1012.7 -999.5 -999.5  -0.4 -999.5    223  3.9                                               
 99840 2016    1    4        18 1014.8    0.0 -999.5   0.0 -999.5    234  6.8                                           
 99840 2016    1    5         0 1017.2 -999.5 -999.5  -1.6 -999.5    276  6.0                                              
 99840 2016    1    5         6 1018.6      .    0.0  -2.6 -999.5    182  1.7                                      
 99840 2016    1    5        12 1019.0 -999.5 -999.5  -5.0 -999.5     99  4.6                                              
 99840 2016    1    5        18 1018.6      . -999.5  -6.3 -999.5     99  3.3                                         
 99840 2016    1    6         0 1017.3 -999.5 -999.5  -7.6 -999.5    105  4.3                                              
 99840 2016    1    6         6 1015.7      .      .  -9.2 -999.5    108  4.4                                    
 99840 2016    1    6        12 1015.4 -999.5 -999.5  -8.0 -999.5    153  2.3                                               
 99840 2016    1    6        18 1015.9      . -999.5  -9.5 -999.5    109  5.9                                          
 99840 2016    1    7         0 1017.4 -999.5 -999.5  -8.8 -999.5     90  3.1                                             
 99840 2016    1    7         6 1018.3      .      .  -6.8 -999.5     94  3.1                                   
 99840 2016    1    7        12 1018.9 -999.5 -999.5  -6.6 -999.5    106  4.7                                               
 99840 2016    1    7        18 1018.7    0.0 -999.5  -8.1 -999.5    113  7.9                                            
 99840 2016    1    8         0 1017.4 -999.5 -999.5 -10.7 -999.5    112  5.7                                               
 99840 2016    1    8         6 1014.8    0.0    0.0  -9.5 -999.5    129  8.5                                        
 99840 2016    1    8        12 1014.6 -999.5 -999.5  -7.7 -999.5    123  8.3                                               
 99840 2016    1    8        18 1014.5      x -999.5  -7.4 -999.5    123 13.5                                           
 99840 2016    1    9         0 1015.7 -999.5 -999.5  -6.9 -999.5    119 12.9                                               
 99840 2016    1    9         6 1016.3      x      x  -6.7 -999.5    126  9.3                                    
 99840 2016    1    9        12 1017.3 -999.5 -999.5  -6.9 -999.5    127  8.8                                               
 99840 2016    1    9        18 1017.2      . -999.5  -7.4 -999.5    136  7.7                                          
 99840 2016    1   10         0 1017.7 -999.5 -999.5  -7.8 -999.5    120  7.3                                               
 99840 2016    1   10         6 1017.5      .      .  -7.7 -999.5    118  6.1                                     
 99840 2016    1   10        12 1018.2 -999.5 -999.5  -6.7 -999.5    106  6.9                                                
 99840 2016    1   10        18 1018.7      . -999.5  -6.9 -999.5    116  9.6                                           
 99840 2016    1   11         0 1019.8 -999.5 -999.5  -6.1 -999.5    120  9.5                                               
 99840 2016    1   11         6 1021.7    0.0    0.0  -6.1 -999.5    122  9.3                                         
 99840 2016    1   11        12 1024.1 -999.5 -999.5  -6.0 -999.5    128  9.9                                                
 99840 2016    1   11        18 1026.5    0.0 -999.5  -6.8 -999.5    135  9.2                                             
 99840 2016    1   12         0 1028.6 -999.5 -999.5  -6.1 -999.5    141  6.2                                               
 99840 2016    1   12         6 1029.6      .    0.0  -7.2 -999.5    108  4.2                                       
 99840 2016    1   12        12 1030.1 -999.5 -999.5  -9.7 -999.5     98  2.0                                               
 99840 2016    1   12        18 1028.2      . -999.5 -10.8 -999.5    192  1.8                                            
 99840 2016    1   13         0 1024.7 -999.5 -999.5  -9.6 -999.5    132  0.8                                               
 99840 2016    1   13         6 1020.7    0.0    0.0 -10.4 -999.5    105  2.9                                          
 99840 2016    1   13        12 1018.2 -999.5 -999.5  -8.2 -999.5     95  1.8                                               
 99840 2016    1   13        18 1016.3    0.0 -999.5  -6.6 -999.5    242  4.3                                             
 99840 2016    1   14         0 1012.2 -999.5 -999.5  -4.9 -999.5    223  7.1                                               
 99840 2016    1   14         6 1007.2    0.0    0.0  -4.4 -999.5    252 13.3                                          
 99840 2016    1   14        12 1005.9 -999.5 -999.5  -5.4 -999.5    214 11.1                                                 
 99840 2016    1   14        18 1007.0    1.7 -999.5  -6.2 -999.5    265  7.3                                             
 99840 2016    1   15         0 1008.2 -999.5 -999.5  -6.6 -999.5    230  5.5                                               
 99840 2016    1   15         6 1009.3    5.2    6.9  -7.1 -999.5    113  3.5                                         
 99840 2016    1   15        12 1009.9 -999.5 -999.5  -4.9 -999.5    101  6.0                                                
 99840 2016    1   15        18 1010.5    0.0 -999.5  -4.0 -999.5    136  8.8                                             
 99840 2016    1   16         0 1011.0 -999.5 -999.5  -3.3 -999.5    112  8.8                                               
 99840 2016    1   16         6 1011.5    0.0    0.0  -2.5 -999.5    112  5.5                                         
 99840 2016    1   16        12 1013.2 -999.5 -999.5  -3.0 -999.5    126  5.8                                                
 99840 2016    1   16        18 1012.7    0.0 -999.5  -1.4 -999.5    105  7.7                                             
 99840 2016    1   17         0 1015.1 -999.5 -999.5  -2.4 -999.5    131  7.0                                               
 99840 2016    1   17         6 1014.1    0.0    0.0  -3.1 -999.5    121 11.8                                          
 99840 2016    1   17        12 1013.6 -999.5 -999.5  -4.5 -999.5    136  7.1                                                
 99840 2016    1   17        18 1011.6      . -999.5  -1.6 -999.5     59  2.5                                          
 99840 2016    1   18         0 1009.4 -999.5 -999.5  -1.5 -999.5    110  4.6                                               
 99840 2016    1   18         6 1007.4      .      .  -2.5 -999.5    124  5.3                                     
 99840 2016    1   18        12 1007.2 -999.5 -999.5  -3.3 -999.5    126  4.8                                                
 99840 2016    1   18        18 1007.0      . -999.5  -3.1 -999.5    122  7.6                                           
 99840 2016    1   19         0 1007.1 -999.5 -999.5  -1.5 -999.5    117  7.8                                               
 99840 2016    1   19         6 1006.8      .      .  -2.0 -999.5    134  7.4                                     
 99840 2016    1   19        12 1006.5 -999.5 -999.5  -3.5 -999.5    123  4.3                                                
 99840 2016    1   19        18 1005.4      . -999.5  -5.7 -999.5     98  4.1                                          
 99840 2016    1   20         0 1003.6 -999.5 -999.5  -4.2 -999.5    111  5.4                                               
 99840 2016    1   20         6 1002.7    0.0    0.0  -4.6 -999.5    157  1.3                                         
 99840 2016    1   20        12 1002.6 -999.5 -999.5  -5.4 -999.5    177  3.0                                                
 99840 2016    1   20        18 1003.9    0.6 -999.5  -7.6 -999.5    212  7.9                                             
 99840 2016    1   21         0 1004.4 -999.5 -999.5  -9.5 -999.5    228  2.3                                               
 99840 2016    1   21         6 1003.1    0.0    0.6 -11.0 -999.5    107  4.9                                          
 99840 2016    1   21        12 1000.5 -999.5 -999.5  -7.0 -999.5     85  2.0                                               
 99840 2016    1   21        18  997.9    0.4 -999.5  -4.9 -999.5    251  1.4                                            
 99840 2016    1   22         0  995.6 -999.5 -999.5  -2.8 -999.5    155  4.7                                              
 99840 2016    1   22         6  996.0    0.5    0.9  -3.7 -999.5    348  2.2                                        
 99840 2016    1   22        12  997.4 -999.5 -999.5  -4.9 -999.5    134  0.5                                               
 99840 2016    1   22        18  997.3      . -999.5  -3.3 -999.5    243  0.9                                          
 99840 2016    1   23         0  998.1 -999.5 -999.5  -1.7 -999.5    248  2.1                                              
 99840 2016    1   23         6 1000.2    0.0    0.0  -0.7 -999.5    142  0.7                                         
 99840 2016    1   23        12 1003.3 -999.5 -999.5   0.9 -999.5    360  1.9                                               
 99840 2016    1   23        18 1005.2      . -999.5   0.5 -999.5    171  3.6                                          
 99840 2016    1   24         0 1005.9 -999.5 -999.5   0.5 -999.5    154  5.2                                              
 99840 2016    1   24         6 1004.4      .      .   2.1 -999.5    126  8.6                                    
 99840 2016    1   24        12 1004.2 -999.5 -999.5   3.1 -999.5    116 12.7                                                
 99840 2016    1   24        18 1004.1      . -999.5   2.0 -999.5    131 10.5                                           
 99840 2016    1   25         0 1005.1 -999.5 -999.5   2.3 -999.5    142 10.0                                               
 99840 2016    1   25         6 1005.8      .      .   1.1 -999.5    136 10.3                                     
 99840 2016    1   25        12 1007.6 -999.5 -999.5   0.2 -999.5    124  8.1                                               
 99840 2016    1   25        18 1008.4      . -999.5  -1.7 -999.5    108  6.8                                           
 99840 2016    1   26         0 1006.3 -999.5 -999.5  -2.2 -999.5    110 11.4                                                
 99840 2016    1   26         6 1001.8    0.0    0.0  -2.8 -999.5    108 11.8                                          
 99840 2016    1   26        12  998.8 -999.5 -999.5  -3.0 -999.5    102 10.7                                                
 99840 2016    1   26        18  994.8    0.1 -999.5  -3.4 -999.5     86 13.0                                            
 99840 2016    1   27         0  991.0 -999.5 -999.5  -3.7 -999.5     81 14.0                                              
 99840 2016    1   27         6  988.1    0.1    0.2  -4.2 -999.5     82  9.4                                       
 99840 2016    1   27        12  985.8 -999.5 -999.5  -4.4 -999.5     93  7.3                                              
 99840 2016    1   27        18  983.7    0.0 -999.5  -4.7 -999.5     94  5.9                                           
 99840 2016    1   28         0  982.6 -999.5 -999.5  -4.6 -999.5     76  7.9                                             
 99840 2016    1   28         6  980.7    0.0    0.0  -5.8 -999.5     98  8.7                                       
 99840 2016    1   28        12  979.5 -999.5 -999.5  -5.4 -999.5     92  6.1                                              
 99840 2016    1   28        18  978.8    0.1 -999.5  -5.4 -999.5     36  6.5                                           
 99840 2016    1   29         0  977.1 -999.5 -999.5  -6.8 -999.5    113  5.2                                              
 99840 2016    1   29         6  975.7    0.0    0.1  -8.3 -999.5    101  4.4                                        
 99840 2016    1   29        12  975.7 -999.5 -999.5 -10.1 -999.5    112  5.1                                                
 99840 2016    1   29        18  975.5      . -999.5  -6.7 -999.5    102  7.2                                          
 99840 2016    1   30         0  975.7 -999.5 -999.5  -3.1 -999.5    104  4.3                                              
 99840 2016    1   30         6  976.8    0.1    0.1   0.1 -999.5    120  6.2                                       
 99840 2016    1   30        12  980.1 -999.5 -999.5   0.6 -999.5    112 10.0                                               
 99840 2016    1   30        18  982.5    0.0 -999.5  -0.8 -999.5     99 10.1                                            
 99840 2016    1   31         0  985.3 -999.5 -999.5  -2.5 -999.5     45 10.0                                              
 99840 2016    1   31         6  986.0    0.0    0.0  -3.4 -999.5    101  8.6                                        
 99840 2016    1   31        12  986.3 -999.5 -999.5  -3.0 -999.5     37  8.6                                              
 99840 2016    1   31        18  986.1      . -999.5  -2.3 -999.5     42  6.4                                         
 99840 2016    2    1         0  987.0 -999.5 -999.5  -1.8 -999.5     32  8.8                                            
 99840 2016    2    1         6  987.8    0.1    0.1  -1.5 -999.5     54  9.1                                      
 99840 2016    2    1        12  988.9 -999.5 -999.5  -1.8 -999.5     78  5.4                                             
 99840 2016    2    1        18  988.9    0.0 -999.5  -2.0 -999.5     48  7.8                                          
 99840 2016    2    2         0  989.3 -999.5 -999.5  -2.4 -999.5     64  9.3                                            
 99840 2016    2    2         6  991.2    0.1    0.1  -3.2 -999.5     56 12.1                                       
 99840 2016    2    2        12  992.5 -999.5 -999.5  -4.5 -999.5     69  8.4                                             
 99840 2016    2    2        18  994.6    0.2 -999.5  -6.8 -999.5     80  7.7                                          
 99840 2016    2    3         0  996.6 -999.5 -999.5  -6.6 -999.5     83  8.2                                            
 99840 2016    2    3         6  998.5    0.0    0.2  -7.6 -999.5    107  9.4                                       
 99840 2016    2    3        12 1000.6 -999.5 -999.5  -7.8 -999.5     68  7.6                                              
 99840 2016    2    3        18 1001.9    0.1 -999.5  -7.2 -999.5     86  3.6                                           
 99840 2016    2    4         0 1004.4 -999.5 -999.5  -3.5 -999.5     52  5.4                                             
 99840 2016    2    4         6 1007.3      x      x  -5.5 -999.5     90  8.7                                   
 99840 2016    2    4        12 1009.0 -999.5 -999.5  -6.3 -999.5    114  9.8                                               
 99840 2016    2    4        18 1010.1      x -999.5  -8.7 -999.5    120  6.8                                          
 99840 2016    2    5         0 1009.4 -999.5 -999.5 -11.5 -999.5    117  5.8                                               
 99840 2016    2    5         6 1006.8      .      x -11.1 -999.5    109  4.5                                     
 99840 2016    2    5        12 1005.4 -999.5 -999.5 -11.5 -999.5    106  3.0                                                
 99840 2016    2    5        18 1002.9    0.1 -999.5  -9.0 -999.5    109  2.1                                            
 99840 2016    2    6         0 1001.7 -999.5 -999.5  -8.5 -999.5    100  2.8                                              
 99840 2016    2    6         6 1000.9      x      x -10.9 -999.5    131  6.8                                     
 99840 2016    2    6        12 1001.1 -999.5 -999.5 -11.9 -999.5    111  6.1                                                
 99840 2016    2    6        18 1000.7      . -999.5 -10.5 -999.5    105  6.0                                           
 99840 2016    2    7         0 1000.5 -999.5 -999.5 -11.5 -999.5    113  8.8                                               
 99840 2016    2    7         6  999.5      .      . -10.3 -999.5    113  6.3                                    
 99840 2016    2    7        12  999.1 -999.5 -999.5 -11.3 -999.5    125  8.9                                               
 99840 2016    2    7        18  998.1      . -999.5 -10.6 -999.5    134  8.1                                          
 99840 2016    2    8         0  996.7 -999.5 -999.5  -8.6 -999.5    147  8.8                                             
 99840 2016    2    8         6  995.1      .      .  -8.5 -999.5    142  9.2                                   
 99840 2016    2    8        12  993.7 -999.5 -999.5  -9.9 -999.5    137  8.5                                              
 99840 2016    2    8        18  992.4      . -999.5 -12.9 -999.5    100  5.9                                          
 99840 2016    2    9         0  989.1 -999.5 -999.5 -10.2 -999.5     25  8.3                                             
 99840 2016    2    9         6  985.9      .      .  -8.4 -999.5      2  5.4                                 
 99840 2016    2    9        12  984.5 -999.5 -999.5  -8.0 -999.5    116  2.3                                              
 99840 2016    2    9        18  982.6      . -999.5  -3.9 -999.5    333  9.3                                         
 99840 2016    2   10         0  983.4 -999.5 -999.5  -5.2 -999.5    330  9.1                                              
 99840 2016    2   10         6  984.1      .      .  -8.1 -999.5    335  8.7                                    
 99840 2016    2   10        12  985.5 -999.5 -999.5  -9.3 -999.5    305  6.1                                               
 99840 2016    2   10        18  986.4      . -999.5 -10.1 -999.5    284  4.6                                           
 99840 2016    2   11         0  987.2 -999.5 -999.5 -10.1 -999.5    260  5.2                                               
 99840 2016    2   11         6  987.9    0.0    0.0  -8.5 -999.5    268  6.3                                        
 99840 2016    2   11        12  989.3 -999.5 -999.5  -8.1 -999.5    272  3.4                                               
 99840 2016    2   11        18  990.9    0.2 -999.5  -7.7 -999.5    312  4.1                                            
 99840 2016    2   12         0  993.5 -999.5 -999.5  -9.3 -999.5    282  4.7                                              
 99840 2016    2   12         6  996.9    0.1    0.3 -10.4 -999.5    287  7.7                                         
 99840 2016    2   12        12 1000.4 -999.5 -999.5  -9.9 -999.5    262  7.5                                                
 99840 2016    2   12        18 1001.5    0.0 -999.5  -8.3 -999.5    257 10.6                                              
 99840 2016    2   13         0 1002.5 -999.5 -999.5  -9.1 -999.5    261  8.3                                               
 99840 2016    2   13         6 1002.5      .    0.0  -9.0 -999.5    289  5.2                                       
 99840 2016    2   13        12 1002.9 -999.5 -999.5 -10.6 -999.5    132  2.9                                                 
 99840 2016    2   13        18 1001.0    0.0 -999.5 -10.3 -999.5     90  5.7                                             
 99840 2016    2   14         0 1000.4      x -999.5  -2.4 -999.5    257  4.6                                          
 99840 2016    2   14         6 1001.4    0.0    0.0  -1.8 -999.5    114  8.0                                         
 99840 2016    2   14        12 1003.6 -999.5 -999.5  -2.2 -999.5    111  6.6                                                
 99840 2016    2   14        18 1003.7    0.0 -999.5  -1.9 -999.5    111 10.6                                              
 99840 2016    2   15         0 1003.1 -999.5 -999.5  -1.9 -999.5    109  9.6                                               
 99840 2016    2   15         6 1001.0    0.0    0.0  -0.7 -999.5    114 11.0                                          
 99840 2016    2   15        12 1002.2 -999.5 -999.5  -0.7 -999.5    111  4.4                                                
 99840 2016    2   15        18 1003.3      . -999.5  -0.4 -999.5    125  9.7                                           
 99840 2016    2   16         0 1003.5 -999.5 -999.5  -0.6 -999.5    112  4.6                                               
 99840 2016    2   16         6 1002.8      .      .  -2.8 -999.5    189  0.7                                     
 99840 2016    2   16        12 1003.6 -999.5 -999.5  -2.8 -999.5      0  0.0                                              
 99840 2016    2   16        18 1003.7    0.3 -999.5  -2.6 -999.5    103  1.9                                             
 99840 2016    2   17         0 1004.4 -999.5 -999.5  -2.8 -999.5    217  5.2                                               
 99840 2016    2   17         6 1002.3    0.2    0.5  -3.7 -999.5     94  3.2                                        
 99840 2016    2   17        12  999.4 -999.5 -999.5  -2.7 -999.5    115  8.7                                               
 99840 2016    2   17        18  996.1    0.0 -999.5  -2.6 -999.5    118  8.7                                            
 99840 2016    2   18         0  996.5 -999.5 -999.5  -1.9 -999.5    126  9.2                                              
 99840 2016    2   18         6  998.4    0.1    0.1  -1.7 -999.5    132  3.5                                        
 99840 2016    2   18        12  999.8 -999.5 -999.5  -0.1 -999.5    251  2.0                                               
 99840 2016    2   18        18  997.9    0.0 -999.5   1.2 -999.5    118  6.3                                           
 99840 2016    2   19         0  995.7 -999.5 -999.5   0.0 -999.5    142  3.7                                             
 99840 2016    2   19         6  992.4    0.0    0.0  -4.1 -999.5    131  2.4                                        
 99840 2016    2   19        12  989.8 -999.5 -999.5  -5.0 -999.5    107  4.1                                               
 99840 2016    2   19        18  987.0      . -999.5  -1.9 -999.5    122  6.1                                          
 99840 2016    2   20         0  986.0 -999.5 -999.5  -2.7 -999.5    102  5.0                                              
 99840 2016    2   20         6  985.5      .      .  -0.4 -999.5    245  2.3                                    
 99840 2016    2   20        12  988.1 -999.5 -999.5  -2.6 -999.5    114  4.0                                               
 99840 2016    2   20        18  990.9      . -999.5  -1.0 -999.5    171  3.4                                          
 99840 2016    2   21         0  994.4 -999.5 -999.5  -1.9 -999.5    127  2.9                                              
 99840 2016    2   21         6  996.5    0.1    0.1  -4.6 -999.5     89  5.6                                       
 99840 2016    2   21        12  997.0 -999.5 -999.5  -1.4 -999.5     84  6.0                                              
 99840 2016    2   21        18  995.8      . -999.5  -1.4 -999.5     84  4.6                                         
 99840 2016    2   22         0  993.8 -999.5 -999.5  -1.3 -999.5     72  2.8                                             
 99840 2016    2   22         6  992.6    0.5    0.5  -0.6 -999.5     87  6.0                                       
 99840 2016    2   22        12  993.6 -999.5 -999.5   1.2 -999.5     58  2.8                                             
 99840 2016    2   22        18  996.6    0.0 -999.5   1.1 -999.5    128  5.8                                           
 99840 2016    2   23         0 1000.0 -999.5 -999.5   1.2 -999.5    125  6.0                                              
 99840 2016    2   23         6 1002.5    0.0    0.0  -0.1 -999.5     91  2.1                                        
 99840 2016    2   23        12 1003.5 -999.5 -999.5  -0.8 -999.5     37  4.6                                               
 99840 2016    2   23        18 1004.1    0.0 -999.5  -0.9 -999.5    101  5.0                                             
 99840 2016    2   24         0 1006.6 -999.5 -999.5  -1.1 -999.5    110  5.3                                               
 99840 2016    2   24         6 1009.4    0.1    0.1  -1.0 -999.5    110  6.0                                         
 99840 2016    2   24        12 1011.2 -999.5 -999.5  -2.6 -999.5    117  9.5                                                
 99840 2016    2   24        18 1011.8    0.0 -999.5  -3.4 -999.5    118  7.0                                             
 99840 2016    2   25         0 1012.0 -999.5 -999.5  -4.2 -999.5    129  4.4                                               
 99840 2016    2   25         6 1010.8      .    0.0  -5.8 -999.5    122  2.7                                       
 99840 2016    2   25        12 1010.5 -999.5 -999.5  -4.1 -999.5     97  6.4                                               
 99840 2016    2   25        18 1010.2    0.0 -999.5  -4.2 -999.5    104  6.0                                             
 99840 2016    2   26         0 1009.9 -999.5 -999.5  -4.9 -999.5    117  6.1                                               
 99840 2016    2   26         6 1010.0    0.0    0.0  -6.1 -999.5    105  6.4                                         
 99840 2016    2   26        12 1011.2 -999.5 -999.5  -6.9 -999.5    111  4.3                                                
 99840 2016    2   26        18 1011.1      . -999.5  -8.6 -999.5    111  4.9                                           
 99840 2016    2   27         0 1010.2 -999.5 -999.5 -10.9 -999.5    111  6.3                                                
 99840 2016    2   27         6 1008.8      .      . -10.4 -999.5    108  5.5                                      
 99840 2016    2   27        12 1007.1 -999.5 -999.5 -10.0 -999.5    107  4.5                                                 
 99840 2016    2   27        18 1005.5      . -999.5  -9.5 -999.5    108  3.6                                           
 99840 2016    2   28         0 1004.0 -999.5 -999.5  -8.9 -999.5    107  5.5                                               
 99840 2016    2   28         6 1003.5    0.1    0.1  -9.4 -999.5    104  5.9                                         
 99840 2016    2   28        12 1003.4 -999.5 -999.5 -11.2 -999.5    106  4.9                                                 
 99840 2016    2   28        18 1002.8    0.0 -999.5 -10.0 -999.5    108  5.0                                              
 99840 2016    2   29         0 1002.0 -999.5 -999.5 -10.1 -999.5    111  6.2                                                
 99840 2016    2   29         6 1000.9      x    0.0  -6.7 -999.5    113  3.6                                       
 99840 2016    2   29        12 1000.8 -999.5 -999.5  -7.4 -999.5    108  4.7                                                
 99840 2016    2   29        18  999.7    0.1 -999.5  -6.9 -999.5    101  5.1                                            
 99840 2016    3    1         0  997.9 -999.5 -999.5  -5.2 -999.5    161  5.5                                             
 99840 2016    3    1         6  997.2    0.1    0.2  -5.2 -999.5    219  1.8                                       
 99840 2016    3    1        12  998.2 -999.5 -999.5  -6.9 -999.5    119  4.0                                              
 99840 2016    3    1        18 -999.5      x -999.5     x -999.5 -999.5    x                                        
 99840 2016    3    2         0 -999.5 -999.5 -999.5     x -999.5 -999.5    x                                            
 99840 2016    3    2         6      x    0.1      x     x -999.5 -999.5    x                               
 99840 2016    3    2        12 -999.5 -999.5 -999.5     x -999.5 -999.5    x                                             
 99840 2016    3    2        18      x    0.5 -999.5     x -999.5 -999.5    x                                     
 99840 2016    3    3         0 -999.5 -999.5 -999.5     x -999.5 -999.5    x                                            
 99840 2016    3    3         6      x    0.0    0.5     x -999.5 -999.5    x                                 
 99840 2016    3    3        12  995.4 -999.5 -999.5   0.9 -999.5    135  4.7                                             
 99840 2016    3    3        18  995.9    0.0 -999.5   0.7 -999.5    137  5.4                                          
 99840 2016    3    4         0  996.8 -999.5 -999.5   1.0 -999.5    115  9.1                                            
 99840 2016    3    4         6  997.7      .    0.0   1.6 -999.5    108  7.9                                    
 99840 2016    3    4        12  999.7 -999.5 -999.5   1.0 -999.5    249  4.0                                             
